seed,class_a,class_b,num_states,deviation,case_name,lower_bound,upper_bound,exact_bound,runtime,precision,recall,f1,states,status,error_message
79820,0,1,4,,lower_only,0.1,,0.10317460317460317,0.014555931091308594,1.0,1.0,1.0,4,success,
11298,0,1,4,,upper_only,,0.11,0.10317460317460317,0.013585805892944336,1.0,1.0,1.0,4,success,
9178,0,1,5,,lower_only,0.1,,0.10317460317460317,0.02171802520751953,1.0,1.0,1.0,5,success,
7239,0,1,4,,lower_only,0.1,,0.10317460317460317,0.01497793197631836,1.0,1.0,1.0,4,success,
75385,0,1,5,,both_bounds,0.1,0.11,0.10317460317460317,0.015193939208984375,1.0,1.0,1.0,5,success,
87228,0,1,4,,upper_only,,0.11,0.10317460317460317,0.013315916061401367,1.0,1.0,1.0,4,success,
69007,0,1,6,,lower_only,0.1,,0.10317460317460317,0.020787954330444336,1.0,1.0,1.0,6,success,
72994,0,1,5,,both_bounds,0.1,0.11,0.10317460317460317,0.01516103744506836,1.0,0.8571428571428571,0.9230769230769231,5,success,
114,0,1,5,,both_bounds,0.1,0.11,0.10317460317460317,0.015192985534667969,1.0,1.0,1.0,5,success,
56085,0,1,5,,lower_only,0.1,,0.10317460317460317,0.018397808074951172,1.0,1.0,1.0,5,success,
65447,0,1,5,,upper_only,,0.11,0.10317460317460317,0.017661094665527344,0.7142857142857143,0.7142857142857143,0.7142857142857143,5,success,
51134,0,1,5,,both_bounds,0.1,0.11,0.10317460317460317,0.015165090560913086,1.0,1.0,1.0,5,success,
89149,0,1,6,,both_bounds,0.1,0.11,0.10317460317460317,0.018041133880615234,1.0,1.0,1.0,6,success,
29382,0,1,4,,both_bounds,0.1,0.11,0.10317460317460317,0.015933990478515625,1.0,1.0,1.0,4,success,
70332,0,1,5,,both_bounds,0.1,0.11,0.10317460317460317,0.01718306541442871,1.0,1.0,1.0,5,success,
97635,0,1,4,,upper_only,,0.11,0.10317460317460317,0.014220952987670898,1.0,1.0,1.0,4,success,
79820,0,1,4,,upper_only,,0.11,0.10317460317460317,0.01342010498046875,1.0,1.0,1.0,4,success,
58283,0,1,5,,both_bounds,0.1,0.11,0.10317460317460317,0.03614497184753418,1.0,1.0,1.0,5,success,
59934,0,1,4,,lower_only,0.1,,0.10317460317460317,0.019297122955322266,1.0,1.0,1.0,4,success,
93344,0,1,5,,lower_only,0.1,,0.10317460317460317,0.018355131149291992,1.0,1.0,1.0,5,success,
8938,0,1,5,,upper_only,,0.11,0.10317460317460317,0.0455012321472168,1.0,1.0,1.0,5,success,
85303,0,1,5,,lower_only,0.1,,0.10317460317460317,0.018105030059814453,1.0,1.0,1.0,5,success,
79121,0,1,5,,both_bounds,0.1,0.11,0.10317460317460317,0.01562786102294922,1.0,1.0,1.0,5,success,
36624,0,1,5,,upper_only,,0.11,0.10317460317460317,0.022059917449951172,1.0,0.8571428571428571,0.9230769230769231,5,success,
98846,0,1,6,,lower_only,0.1,,0.10317460317460317,0.020673036575317383,1.0,1.0,1.0,6,success,
7239,0,1,4,,upper_only,,0.11,0.10317460317460317,0.01394510269165039,1.0,1.0,1.0,4,success,
11298,0,1,5,,both_bounds,0.1,0.11,0.10317460317460317,0.015458106994628906,1.0,1.0,1.0,5,success,
87228,0,1,5,,both_bounds,0.1,0.11,0.10317460317460317,0.015163898468017578,1.0,1.0,1.0,5,success,
75385,0,1,5,,lower_only,0.1,,0.10317460317460317,0.018299102783203125,1.0,1.0,1.0,5,success,
72994,0,1,5,,lower_only,0.1,,0.10317460317460317,0.01835918426513672,1.0,0.8571428571428571,0.9230769230769231,5,success,
114,0,1,5,,lower_only,0.1,,0.10317460317460317,0.018123865127563477,1.0,1.0,1.0,5,success,
9178,0,1,5,,upper_only,,0.11,0.10317460317460317,0.02249002456665039,1.0,1.0,1.0,5,success,
51134,0,1,5,,lower_only,0.1,,0.10317460317460317,0.01808786392211914,1.0,1.0,1.0,5,success,
56085,0,1,5,,upper_only,,0.11,0.10317460317460317,0.020255088806152344,1.0,1.0,1.0,5,success,
69007,0,1,6,,upper_only,,0.11,0.10317460317460317,0.025907039642333984,1.0,1.0,1.0,6,success,
65447,0,1,6,,both_bounds,0.1,0.11,0.10317460317460317,0.01804208755493164,1.0,1.0,1.0,6,success,
89149,0,1,6,,lower_only,0.1,,0.10317460317460317,0.020780086517333984,1.0,1.0,1.0,6,success,
39161,0,1,5,,upper_only,,0.11,0.10317460317460317,0.07247304916381836,1.0,1.0,1.0,5,success,
70332,0,1,5,,lower_only,0.1,,0.10317460317460317,0.019813060760498047,1.0,1.0,1.0,5,success,
29382,0,1,4,,lower_only,0.1,,0.10317460317460317,0.01832294464111328,1.0,1.0,1.0,4,success,
79820,0,1,5,,both_bounds,0.1,0.11,0.10317460317460317,0.015468120574951172,1.0,1.0,1.0,5,success,
85303,0,1,5,,upper_only,,0.11,0.10317460317460317,0.016647815704345703,0.75,0.8571428571428571,0.8,5,success,
93344,0,1,5,,upper_only,,0.11,0.10317460317460317,0.018952131271362305,1.0,1.0,1.0,5,success,
79121,0,1,5,,lower_only,0.1,,0.10317460317460317,0.019450902938842773,1.0,1.0,1.0,5,success,
7239,0,1,5,,both_bounds,0.1,0.11,0.10317460317460317,0.015631914138793945,1.0,1.0,1.0,5,success,
11298,0,1,5,,lower_only,0.1,,0.10317460317460317,0.01859116554260254,1.0,1.0,1.0,5,success,
97635,0,1,5,,both_bounds,0.1,0.11,0.10317460317460317,0.03849506378173828,1.0,1.0,1.0,5,success,
58283,0,1,5,,lower_only,0.1,,0.10317460317460317,0.04117298126220703,1.0,1.0,1.0,5,success,
98846,0,1,6,,upper_only,,0.11,0.10317460317460317,0.020968914031982422,1.0,1.0,1.0,6,success,
87228,0,1,5,,lower_only,0.1,,0.10317460317460317,0.01806187629699707,1.0,1.0,1.0,5,success,
75385,0,1,5,,upper_only,,0.11,0.10317460317460317,0.017493009567260742,1.0,1.0,1.0,5,success,
36624,0,1,6,,both_bounds,0.1,0.11,0.10317460317460317,0.021435022354125977,1.0,1.0,1.0,6,success,
72994,0,1,5,,upper_only,,0.11,0.10317460317460317,0.01741814613342285,0.8333333333333334,0.7142857142857143,0.7692307692307693,5,success,
8938,0,1,6,,both_bounds,0.1,0.11,0.10317460317460317,0.021107196807861328,1.0,1.0,1.0,6,success,
114,0,1,5,,upper_only,,0.11,0.10317460317460317,0.019191980361938477,1.0,0.8571428571428571,0.9230769230769231,5,success,
51134,0,1,5,,upper_only,,0.11,0.10317460317460317,0.020507097244262695,1.0,1.0,1.0,5,success,
59934,0,1,4,,upper_only,,0.11,0.10317460317460317,0.045446157455444336,1.0,1.0,1.0,4,success,
56085,0,1,6,,both_bounds,0.1,0.11,0.10317460317460317,0.018388032913208008,1.0,1.0,1.0,6,success,
65447,0,1,6,,lower_only,0.1,,0.10317460317460317,0.02054595947265625,1.0,1.0,1.0,6,success,
79820,0,1,5,,lower_only,0.1,,0.10317460317460317,0.019726991653442383,1.0,1.0,1.0,5,success,
9178,0,1,6,,both_bounds,0.1,0.11,0.10317460317460317,0.019280195236206055,1.0,1.0,1.0,6,success,
69007,0,1,7,,both_bounds,0.1,0.11,0.10317460317460317,0.020418882369995117,1.0,1.0,1.0,7,success,
79121,0,1,5,,upper_only,,0.11,0.10317460317460317,0.017541885375976562,1.0,0.8571428571428571,0.9230769230769231,5,success,
89149,0,1,6,,upper_only,,0.11,0.10317460317460317,0.02259993553161621,1.0,1.0,1.0,6,success,
85303,0,1,6,,both_bounds,0.1,0.11,0.10317460317460317,0.01829695701599121,0.75,0.8571428571428571,0.8,6,success,
7239,0,1,5,,lower_only,0.1,,0.10317460317460317,0.0182340145111084,1.0,1.0,1.0,5,success,
39161,0,1,6,,both_bounds,0.1,0.11,0.10317460317460317,0.019158124923706055,1.0,1.0,1.0,6,success,
11298,0,1,5,,upper_only,,0.11,0.10317460317460317,0.017672061920166016,0.8,0.5714285714285714,0.6666666666666666,5,success,
93344,0,1,6,,both_bounds,0.1,0.11,0.10317460317460317,0.023010969161987305,1.0,1.0,1.0,6,success,
97635,0,1,5,,lower_only,0.1,,0.10317460317460317,0.01921701431274414,1.0,1.0,1.0,5,success,
58283,0,1,5,,upper_only,,0.11,0.10317460317460317,0.02051997184753418,1.0,0.8571428571428571,0.9230769230769231,5,success,
87228,0,1,5,,upper_only,,0.11,0.10317460317460317,0.019752979278564453,1.0,1.0,1.0,5,success,
70332,0,1,5,,upper_only,,0.11,0.10317460317460317,0.044265031814575195,1.0,1.0,1.0,5,success,
75385,0,1,6,,both_bounds,0.1,0.11,0.10317460317460317,0.01817798614501953,1.0,1.0,1.0,6,success,
29382,0,1,4,,upper_only,,0.11,0.10317460317460317,0.050827980041503906,1.0,0.7142857142857143,0.8333333333333334,4,success,
72994,0,1,6,,both_bounds,0.1,0.11,0.10317460317460317,0.017898082733154297,1.0,0.8571428571428571,0.9230769230769231,6,success,
114,0,1,6,,both_bounds,0.1,0.11,0.10317460317460317,0.018049001693725586,1.0,0.8571428571428571,0.9230769230769231,6,success,
98846,0,1,7,,both_bounds,0.1,0.11,0.10317460317460317,0.020389080047607422,1.0,1.0,1.0,7,success,
51134,0,1,6,,both_bounds,0.1,0.11,0.10317460317460317,0.018255949020385742,1.0,1.0,1.0,6,success,
8938,0,1,6,,lower_only,0.1,,0.10317460317460317,0.024213075637817383,1.0,1.0,1.0,6,success,
36624,0,1,6,,lower_only,0.1,,0.10317460317460317,0.028532981872558594,1.0,0.8571428571428571,0.9230769230769231,6,success,
79820,0,1,5,,upper_only,,0.11,0.10317460317460317,0.01810908317565918,1.0,0.7142857142857143,0.8333333333333334,5,success,
56085,0,1,6,,lower_only,0.1,,0.10317460317460317,0.021179914474487305,1.0,1.0,1.0,6,success,
65447,0,1,6,,upper_only,,0.11,0.10317460317460317,0.021013975143432617,0.7142857142857143,0.7142857142857143,0.7142857142857143,6,success,
59934,0,1,5,,both_bounds,0.1,0.11,0.10317460317460317,0.020511865615844727,1.0,1.0,1.0,5,success,
7239,0,1,5,,upper_only,,0.11,0.10317460317460317,0.01797199249267578,1.0,1.0,1.0,5,success,
79121,0,1,6,,both_bounds,0.1,0.11,0.10317460317460317,0.018127918243408203,1.0,1.0,1.0,6,success,
97635,0,1,5,,upper_only,,0.11,0.10317460317460317,0.017963886260986328,1.0,0.8571428571428571,0.9230769230769231,5,success,
85303,0,1,6,,lower_only,0.1,,0.10317460317460317,0.02061295509338379,0.75,0.8571428571428571,0.8,6,success,
69007,0,1,7,,lower_only,0.1,,0.10317460317460317,0.02585291862487793,1.0,1.0,1.0,7,success,
93344,0,1,6,,lower_only,0.1,,0.10317460317460317,0.02141594886779785,1.0,1.0,1.0,6,success,
89149,0,1,7,,both_bounds,0.1,0.11,0.10317460317460317,0.021625995635986328,1.0,1.0,1.0,7,success,
9178,0,1,6,,lower_only,0.1,,0.10317460317460317,0.02255105972290039,1.0,1.0,1.0,6,success,
87228,0,1,6,,both_bounds,0.1,0.11,0.10317460317460317,0.01801300048828125,1.0,1.0,1.0,6,success,
58283,0,1,6,,both_bounds,0.1,0.11,0.10317460317460317,0.018440961837768555,1.0,0.8571428571428571,0.9230769230769231,6,success,
39161,0,1,6,,lower_only,0.1,,0.10317460317460317,0.021511077880859375,1.0,1.0,1.0,6,success,
11298,0,1,6,,both_bounds,0.1,0.11,0.10317460317460317,0.042079925537109375,1.0,1.0,1.0,6,success,
70332,0,1,6,,both_bounds,0.1,0.11,0.10317460317460317,0.02177715301513672,1.0,1.0,1.0,6,success,
114,0,1,6,,lower_only,0.1,,0.10317460317460317,0.02057504653930664,1.0,0.8571428571428571,0.9230769230769231,6,success,
51134,0,1,6,,lower_only,0.1,,0.10317460317460317,0.02046799659729004,1.0,1.0,1.0,6,success,
72994,0,1,6,,lower_only,0.1,,0.10317460317460317,0.038500070571899414,1.0,0.8571428571428571,0.9230769230769231,6,success,
29382,0,1,5,,both_bounds,0.1,0.11,0.10317460317460317,0.02071094512939453,1.0,1.0,1.0,5,success,
75385,0,1,6,,lower_only,0.1,,0.10317460317460317,0.04272890090942383,1.0,1.0,1.0,6,success,
79820,0,1,6,,both_bounds,0.1,0.11,0.10317460317460317,0.018307924270629883,1.0,1.0,1.0,6,success,
8938,0,1,6,,upper_only,,0.11,0.10317460317460317,0.0232388973236084,1.0,1.0,1.0,6,success,
56085,0,1,6,,upper_only,,0.11,0.10317460317460317,0.025901079177856445,1.0,1.0,1.0,6,success,
98846,0,1,7,,lower_only,0.1,,0.10317460317460317,0.04366302490234375,1.0,1.0,1.0,7,success,
79121,0,1,6,,lower_only,0.1,,0.10317460317460317,0.020225048065185547,1.0,1.0,1.0,6,success,
7239,0,1,6,,both_bounds,0.1,0.11,0.10317460317460317,0.018129825592041016,1.0,1.0,1.0,6,success,
65447,0,1,7,,both_bounds,0.1,0.11,0.10317460317460317,0.021034955978393555,1.0,1.0,1.0,7,success,
97635,0,1,6,,both_bounds,0.1,0.11,0.10317460317460317,0.018090009689331055,1.0,1.0,1.0,6,success,
85303,0,1,6,,upper_only,,0.11,0.10317460317460317,0.020205974578857422,0.75,0.8571428571428571,0.8,6,success,
36624,0,1,6,,upper_only,,0.11,0.10317460317460317,0.046257972717285156,1.0,0.8571428571428571,0.9230769230769231,6,success,
59934,0,1,5,,lower_only,0.1,,0.10317460317460317,0.025882959365844727,1.0,1.0,1.0,5,success,
93344,0,1,6,,upper_only,,0.11,0.10317460317460317,0.026993989944458008,1.0,1.0,1.0,6,success,
87228,0,1,6,,lower_only,0.1,,0.10317460317460317,0.02084183692932129,1.0,1.0,1.0,6,success,
58283,0,1,6,,lower_only,0.1,,0.10317460317460317,0.020917892456054688,1.0,0.8571428571428571,0.9230769230769231,6,success,
69007,0,1,7,,upper_only,,0.11,0.10317460317460317,0.022886991500854492,1.0,1.0,1.0,7,success,
89149,0,1,7,,lower_only,0.1,,0.10317460317460317,0.025313854217529297,1.0,1.0,1.0,7,success,
11298,0,1,6,,lower_only,0.1,,0.10317460317460317,0.020587921142578125,1.0,1.0,1.0,6,success,
9178,0,1,6,,upper_only,,0.11,0.10317460317460317,0.02763199806213379,1.0,1.0,1.0,6,success,
51134,0,1,6,,upper_only,,0.11,0.10317460317460317,0.023051977157592773,1.0,1.0,1.0,6,success,
72994,0,1,6,,upper_only,,0.11,0.10317460317460317,0.02395009994506836,0.8,0.5714285714285714,0.6666666666666666,6,success,
114,0,1,6,,upper_only,,0.11,0.10317460317460317,0.03244304656982422,1.0,0.8571428571428571,0.9230769230769231,6,success,
75385,0,1,6,,upper_only,,0.11,0.10317460317460317,0.020985126495361328,1.0,1.0,1.0,6,success,
79820,0,1,6,,lower_only,0.1,,0.10317460317460317,0.02075481414794922,1.0,1.0,1.0,6,success,
70332,0,1,6,,lower_only,0.1,,0.10317460317460317,0.02514791488647461,1.0,1.0,1.0,6,success,
39161,0,1,6,,upper_only,,0.11,0.10317460317460317,0.05492091178894043,1.0,1.0,1.0,6,success,
79121,0,1,6,,upper_only,,0.11,0.10317460317460317,0.02323603630065918,1.0,1.0,1.0,6,success,
7239,0,1,6,,lower_only,0.1,,0.10317460317460317,0.021329164505004883,1.0,1.0,1.0,6,success,
29382,0,1,5,,lower_only,0.1,,0.10317460317460317,0.026610136032104492,1.0,0.7142857142857143,0.8333333333333334,5,success,
97635,0,1,6,,lower_only,0.1,,0.10317460317460317,0.02093195915222168,1.0,1.0,1.0,6,success,
56085,0,1,7,,both_bounds,0.1,0.11,0.10317460317460317,0.020982027053833008,1.0,1.0,1.0,7,success,
98846,0,1,7,,upper_only,,0.11,0.10317460317460317,0.02291107177734375,1.0,1.0,1.0,7,success,
85303,0,1,7,,both_bounds,0.1,0.11,0.10317460317460317,0.02041482925415039,1.0,1.0,1.0,7,success,
8938,0,1,7,,both_bounds,0.1,0.11,0.10317460317460317,0.02388787269592285,1.0,1.0,1.0,7,success,
65447,0,1,7,,lower_only,0.1,,0.10317460317460317,0.025223970413208008,1.0,1.0,1.0,7,success,
58283,0,1,6,,upper_only,,0.11,0.10317460317460317,0.024177074432373047,1.0,1.0,1.0,6,success,
11298,0,1,6,,upper_only,,0.11,0.10317460317460317,0.02420783042907715,0.8,0.5714285714285714,0.6666666666666666,6,success,
36624,0,1,7,,both_bounds,0.1,0.11,0.10317460317460317,0.02459406852722168,1.0,1.0,1.0,7,success,
93344,0,1,7,,both_bounds,0.1,0.11,0.10317460317460317,0.029178142547607422,1.0,1.0,1.0,7,success,
59934,0,1,5,,upper_only,,0.11,0.10317460317460317,0.022832870483398438,1.0,1.0,1.0,5,success,
89149,0,1,7,,upper_only,,0.11,0.10317460317460317,0.023617029190063477,1.0,1.0,1.0,7,success,
69007,0,1,8,,both_bounds,0.1,0.11,0.10317460317460317,0.022437095642089844,1.0,1.0,1.0,8,success,
87228,0,1,6,,upper_only,,0.11,0.10317460317460317,0.0498349666595459,1.0,1.0,1.0,6,success,
51134,0,1,7,,both_bounds,0.1,0.11,0.10317460317460317,0.02090001106262207,1.0,1.0,1.0,7,success,
79820,0,1,6,,upper_only,,0.11,0.10317460317460317,0.02304697036743164,1.0,1.0,1.0,6,success,
72994,0,1,7,,both_bounds,0.1,0.11,0.10317460317460317,0.020759105682373047,1.0,0.8571428571428571,0.9230769230769231,7,success,
114,0,1,7,,both_bounds,0.1,0.11,0.10317460317460317,0.02091503143310547,1.0,0.8571428571428571,0.9230769230769231,7,success,
75385,0,1,7,,both_bounds,0.1,0.11,0.10317460317460317,0.020867109298706055,1.0,1.0,1.0,7,success,
9178,0,1,7,,both_bounds,0.1,0.11,0.10317460317460317,0.02264404296875,1.0,1.0,1.0,7,success,
70332,0,1,6,,upper_only,,0.11,0.10317460317460317,0.029232025146484375,1.0,1.0,1.0,6,success,
7239,0,1,6,,upper_only,,0.11,0.10317460317460317,0.022061824798583984,1.0,1.0,1.0,6,success,
97635,0,1,6,,upper_only,,0.11,0.10317460317460317,0.023041963577270508,1.0,1.0,1.0,6,success,
79121,0,1,7,,both_bounds,0.1,0.11,0.10317460317460317,0.021120071411132812,1.0,1.0,1.0,7,success,
39161,0,1,7,,both_bounds,0.1,0.11,0.10317460317460317,0.022207021713256836,1.0,1.0,1.0,7,success,
56085,0,1,7,,lower_only,0.1,,0.10317460317460317,0.026012182235717773,1.0,1.0,1.0,7,success,
29382,0,1,5,,upper_only,,0.11,0.10317460317460317,0.023762941360473633,1.0,0.7142857142857143,0.8333333333333334,5,success,
98846,0,1,8,,both_bounds,0.1,0.11,0.10317460317460317,0.022290945053100586,1.0,1.0,1.0,8,success,
85303,0,1,7,,lower_only,0.1,,0.10317460317460317,0.025341033935546875,1.0,1.0,1.0,7,success,
65447,0,1,7,,upper_only,,0.11,0.10317460317460317,0.023347854614257812,1.0,1.0,1.0,7,success,
58283,0,1,7,,both_bounds,0.1,0.11,0.10317460317460317,0.020989179611206055,1.0,0.8571428571428571,0.9230769230769231,7,success,
11298,0,1,7,,both_bounds,0.1,0.11,0.10317460317460317,0.021092891693115234,1.0,1.0,1.0,7,success,
8938,0,1,7,,lower_only,0.1,,0.10317460317460317,0.028187036514282227,1.0,1.0,1.0,7,success,
87228,0,1,7,,both_bounds,0.1,0.11,0.10317460317460317,0.02085399627685547,1.0,1.0,1.0,7,success,
36624,0,1,7,,lower_only,0.1,,0.10317460317460317,0.028191089630126953,1.0,1.0,1.0,7,success,
51134,0,1,7,,lower_only,0.1,,0.10317460317460317,0.02600383758544922,1.0,1.0,1.0,7,success,
79820,0,1,7,,both_bounds,0.1,0.11,0.10317460317460317,0.020637989044189453,1.0,1.0,1.0,7,success,
89149,0,1,8,,both_bounds,0.1,0.11,0.10317460317460317,0.022942066192626953,1.0,1.0,1.0,8,success,
69007,0,1,8,,lower_only,0.1,,0.10317460317460317,0.026947975158691406,1.0,1.0,1.0,8,success,
93344,0,1,7,,lower_only,0.1,,0.10317460317460317,0.04801797866821289,1.0,1.0,1.0,7,success,
72994,0,1,7,,lower_only,0.1,,0.10317460317460317,0.025873899459838867,1.0,1.0,1.0,7,success,
114,0,1,7,,lower_only,0.1,,0.10317460317460317,0.028747081756591797,1.0,1.0,1.0,7,success,
59934,0,1,6,,both_bounds,0.1,0.11,0.10317460317460317,0.024435997009277344,1.0,1.0,1.0,6,success,
7239,0,1,7,,both_bounds,0.1,0.11,0.10317460317460317,0.020817041397094727,1.0,1.0,1.0,7,success,
97635,0,1,7,,both_bounds,0.1,0.11,0.10317460317460317,0.021049976348876953,1.0,1.0,1.0,7,success,
79121,0,1,7,,lower_only,0.1,,0.10317460317460317,0.025595903396606445,1.0,1.0,1.0,7,success,
9178,0,1,7,,lower_only,0.1,,0.10317460317460317,0.026942968368530273,1.0,1.0,1.0,7,success,
75385,0,1,7,,lower_only,0.1,,0.10317460317460317,0.04928994178771973,1.0,1.0,1.0,7,success,
56085,0,1,7,,upper_only,,0.11,0.10317460317460317,0.02330803871154785,1.0,1.0,1.0,7,success,
70332,0,1,7,,both_bounds,0.1,0.11,0.10317460317460317,0.024824857711791992,1.0,1.0,1.0,7,success,
85303,0,1,7,,upper_only,,0.11,0.10317460317460317,0.02357792854309082,1.0,1.0,1.0,7,success,
39161,0,1,7,,lower_only,0.1,,0.10317460317460317,0.025763988494873047,1.0,1.0,1.0,7,success,
58283,0,1,7,,lower_only,0.1,,0.10317460317460317,0.026479005813598633,1.0,0.8571428571428571,0.9230769230769231,7,success,
98846,0,1,8,,lower_only,0.1,,0.10317460317460317,0.0269930362701416,1.0,1.0,1.0,8,success,
65447,0,1,8,,both_bounds,0.1,0.11,0.10317460317460317,0.022734880447387695,1.0,1.0,1.0,8,success,
11298,0,1,7,,lower_only,0.1,,0.10317460317460317,0.025719881057739258,1.0,1.0,1.0,7,success,
29382,0,1,6,,both_bounds,0.1,0.11,0.10317460317460317,0.024988174438476562,1.0,0.7142857142857143,0.8333333333333334,6,success,
87228,0,1,7,,lower_only,0.1,,0.10317460317460317,0.025804996490478516,1.0,1.0,1.0,7,success,
51134,0,1,7,,upper_only,,0.11,0.10317460317460317,0.023122072219848633,1.0,1.0,1.0,7,success,
79820,0,1,7,,lower_only,0.1,,0.10317460317460317,0.025496959686279297,1.0,1.0,1.0,7,success,
72994,0,1,7,,upper_only,,0.11,0.10317460317460317,0.023455142974853516,1.0,1.0,1.0,7,success,
114,0,1,7,,upper_only,,0.11,0.10317460317460317,0.0232999324798584,1.0,1.0,1.0,7,success,
93344,0,1,7,,upper_only,,0.11,0.10317460317460317,0.02946615219116211,1.0,1.0,1.0,7,success,
89149,0,1,8,,lower_only,0.1,,0.10317460317460317,0.02742791175842285,1.0,1.0,1.0,8,success,
36624,0,1,7,,upper_only,,0.11,0.10317460317460317,0.03512001037597656,1.0,1.0,1.0,7,success,
69007,0,1,8,,upper_only,,0.11,0.10317460317460317,0.03277993202209473,1.0,1.0,1.0,8,success,
97635,0,1,7,,lower_only,0.1,,0.10317460317460317,0.025279998779296875,1.0,1.0,1.0,7,success,
79121,0,1,7,,upper_only,,0.11,0.10317460317460317,0.02366781234741211,1.0,1.0,1.0,7,success,
7239,0,1,7,,lower_only,0.1,,0.10317460317460317,0.026165008544921875,1.0,1.0,1.0,7,success,
75385,0,1,7,,upper_only,,0.11,0.10317460317460317,0.02367115020751953,1.0,1.0,1.0,7,success,
59934,0,1,6,,lower_only,0.1,,0.10317460317460317,0.03018498420715332,1.0,1.0,1.0,6,success,
56085,0,1,8,,both_bounds,0.1,0.11,0.10317460317460317,0.022822856903076172,1.0,1.0,1.0,8,success,
85303,0,1,8,,both_bounds,0.1,0.11,0.10317460317460317,0.022228002548217773,0.75,0.8571428571428571,0.8,8,success,
70332,0,1,7,,lower_only,0.1,,0.10317460317460317,0.027851104736328125,1.0,1.0,1.0,7,success,
58283,0,1,7,,upper_only,,0.11,0.10317460317460317,0.023547887802124023,1.0,1.0,1.0,7,success,
11298,0,1,7,,upper_only,,0.11,0.10317460317460317,0.023992061614990234,1.0,1.0,1.0,7,success,
98846,0,1,8,,upper_only,,0.11,0.10317460317460317,0.027417898178100586,1.0,1.0,1.0,8,success,
87228,0,1,7,,upper_only,,0.11,0.10317460317460317,0.023213863372802734,1.0,1.0,1.0,7,success,
65447,0,1,8,,lower_only,0.1,,0.10317460317460317,0.026953935623168945,1.0,1.0,1.0,8,success,
9178,0,1,7,,upper_only,,0.11,0.10317460317460317,0.06558084487915039,1.0,1.0,1.0,7,success,
79820,0,1,7,,upper_only,,0.11,0.10317460317460317,0.023576974868774414,1.0,1.0,1.0,7,success,
51134,0,1,8,,both_bounds,0.1,0.11,0.10317460317460317,0.02248406410217285,1.0,1.0,1.0,8,success,
8938,0,1,7,,upper_only,,0.11,0.10317460317460317,0.13742613792419434,1.0,1.0,1.0,7,success,
39161,0,1,7,,upper_only,,0.11,0.10317460317460317,0.059311866760253906,1.0,1.0,1.0,7,success,
